,CONT_ID,GENDER,AGE_YEARS,HIGHEST_EDU,ANNUAL_INVEST,ANNUAL_INCOME,ACTIVITY_LEVEL,CHURN
490,1009553320,0,34.83,1,0.0,21063.0,2,0
491,1009553330,1,51.9,4,0.0,22630.0,3,0
492,1009553340,0,28.54,4,0.0,18870.0,2,0
493,1009553350,0,38.19,1,0.0,34197.0,0,1
494,1009553360,1,55.49,1,0.0,22121.0,2,0
495,1009553370,1,24.38,1,0.0,18743.0,1,0
496,1009553380,0,47.38,4,13948.0,33642.0,4,1
497,1009553390,0,52.82,1,0.0,13824.0,1,0
498,1009553400,1,57.0,4,0.0,16553.0,2,0
499,1009553410,1,40.82,1,0.0,17457.0,5,0
500,1009553420,1,49.45,1,0.0,18649.0,1,0
501,1009553430,1,45.21,1,0.0,21139.0,4,0
502,1009553440,1,51.15,4,0.0,21139.0,3,0
503,1009553450,0,62.54,1,0.0,30059.0,2,0
504,1009553460,0,30.9,1,0.0,30995.0,1,0
505,1009553470,0,37.39,2,6447.0,50656.0,1,1
506,1009553480,0,54.43,1,0.0,36090.0,1,0
507,1009553490,0,65.48,1,0.0,19414.0,1,0
508,1009553500,1,22.49,4,8405.0,28084.0,3,0
509,1009553510,0,29.95,4,0.0,22501.0,1,1
510,1009553520,1,77.58,2,10077.0,62112.0,0,0
511,1009553530,1,70.15,4,0.0,20584.0,2,0
512,1009553540,1,56.96,4,0.0,26497.0,2,0
513,1009553550,1,32.13,4,0.0,34643.0,1,1
514,1009553560,1,23.8,4,13959.0,23284.0,2,0
515,1009553570,1,45.41,4,0.0,22095.0,1,1
516,1009553580,0,46.09,1,0.0,13666.0,3,1
517,1009553590,0,67.41,4,0.0,20491.0,1,0
518,1009553600,1,71.74,4,0.0,22046.0,3,1
519,1009553610,0,29.75,1,0.0,15013.0,0,1
520,1009553620,1,31.18,1,0.0,24311.0,2,0
521,1009553630,1,57.51,1,0.0,18865.0,1,0
522,1009553640,1,29.56,1,0.0,24030.0,4,0
523,1009553650,1,28.65,1,0.0,21775.0,2,1
524,1009553660,1,58.17,1,0.0,22031.0,4,0
525,1009553670,0,61.98,1,0.0,16325.0,2,0
526,1009553680,0,21.78,1,0.0,17786.0,5,1
527,1009553690,0,24.02,1,0.0,21667.0,1,1
528,1009553700,1,22.07,1,0.0,17649.0,3,0
529,1009553710,0,78.5,1,0.0,16904.0,2,0
530,1009553720,1,44.64,4,7415.0,38625.0,2,0
531,1009553730,1,51.96,1,0.0,16472.0,1,0
532,1009553740,0,43.92,1,0.0,14759.0,3,0
533,1009553750,1,47.25,2,13686.0,49028.0,4,0
534,1009553760,1,68.15,4,5913.0,46019.0,0,0
535,1009553770,1,43.8,1,0.0,32013.0,1,1
536,1009553780,0,52.41,1,0.0,17360.0,5,0
537,1009553790,1,51.55,4,0.0,23626.0,1,0
538,1009553800,0,33.89,4,12718.0,34343.0,3,0
539,1009553810,0,85.19,4,0.0,32434.0,4,0
540,1009553820,1,26.61,4,0.0,18555.0,1,0
541,1009553830,0,36.22,1,0.0,20093.0,2,0
542,1009553840,0,59.17,1,0.0,18438.0,4,0
543,1009553850,0,30.46,1,0.0,20041.0,0,1
544,1009553860,0,60.85,1,0.0,17963.0,4,0
545,1009553870,0,30.47,4,0.0,22322.0,2,0
546,1009553880,1,41.73,4,9696.0,51601.0,3,0
547,1009553890,0,23.58,1,0.0,16106.0,1,1
548,1009553900,1,40.47,4,0.0,31265.0,2,1
549,1009553910,0,28.05,4,9069.0,67492.0,3,0
550,1009553920,0,50.21,4,0.0,17812.0,3,0
551,1009553930,1,43.13,1,0.0,37882.0,3,0
552,1009553940,1,66.45,1,0.0,20865.0,2,0
553,1009553950,1,40.81,1,0.0,35387.0,1,0
554,1009553960,0,49.22,1,0.0,19033.0,3,0
555,1009553970,0,46.68,1,0.0,30918.0,3,0
556,1009553980,1,34.69,1,0.0,16704.0,1,0
557,1009553990,1,37.29,4,0.0,15969.0,3,0
558,1009554000,0,49.45,1,0.0,20864.0,2,0
559,1009554010,1,41.41,1,0.0,15132.0,1,1
560,1009554020,0,44.18,4,0.0,27431.0,5,0
561,1009554030,1,52.93,1,0.0,17700.0,4,0
562,1009554040,1,38.14,1,0.0,19856.0,2,0
563,1009554050,0,79.61,4,0.0,16816.0,5,0
564,1009554060,1,88.89,1,0.0,37158.0,4,0
565,1009554070,1,32.68,1,0.0,31647.0,0,1
566,1009554080,0,22.55,2,113071.0,124132.0,0,1
567,1009554090,1,58.03,4,0.0,16805.0,2,0
568,1009554100,0,40.7,1,0.0,31323.0,4,0
569,1009554110,0,33.13,1,0.0,18945.0,1,1
570,1009554120,0,46.59,4,9249.0,32331.0,5,0
571,1009554130,0,35.59,4,0.0,20442.0,1,1
572,1009554140,1,46.71,2,113616.0,79525.0,5,1
573,1009554150,0,33.63,4,12726.0,53700.0,2,0
574,1009554160,0,78.9,1,0.0,19018.0,3,0
575,1009554170,1,48.72,4,0.0,20694.0,2,0
576,1009554180,0,46.11,1,0.0,13828.0,2,0
577,1009554190,1,45.74,1,0.0,20106.0,3,1
578,1009554200,1,77.6,1,0.0,19132.0,2,0
579,1009554210,0,23.78,1,0.0,15440.0,0,1
580,1009554220,1,36.4,1,0.0,21852.0,1,0
581,1009554230,0,48.25,1,0.0,29789.0,1,0
582,1009554240,0,24.8,1,0.0,21968.0,4,0
583,1009554250,0,63.49,1,0.0,21962.0,3,0
584,1009554260,0,22.2,1,0.0,16049.0,2,0
585,1009554270,1,49.81,2,10397.0,37992.0,2,0
586,1009554280,0,22.34,1,0.0,20507.0,3,0
587,1009554290,1,86.41,4,0.0,14418.0,4,0
588,1009554300,0,50.56,4,0.0,14156.0,1,0
589,1009554310,1,30.01,2,118831.0,107828.0,3,1
590,1009554320,1,36.45,4,0.0,18810.0,1,1
591,1009554330,0,30.48,4,0.0,13588.0,1,1
592,1009554340,0,53.06,1,0.0,19217.0,2,0
593,1009554350,1,43.66,2,104898.0,91559.0,1,1
594,1009554360,1,41.86,1,0.0,22914.0,2,0
595,1009554370,1,50.87,1,0.0,14068.0,3,0
596,1009554380,0,51.18,1,0.0,21638.0,2,0
597,1009554390,1,35.67,2,9267.0,27085.0,3,0
598,1009554400,0,26.12,1,0.0,22688.0,0,1
599,1009554410,0,38.34,1,0.0,31061.0,4,0
600,1009554420,0,46.62,1,0.0,20561.0,2,0
601,1009554430,1,44.61,1,0.0,22632.0,1,0
602,1009554440,1,87.97,1,0.0,13181.0,0,0
603,1009554450,1,40.38,4,0.0,20682.0,2,0
604,1009554460,1,56.25,1,0.0,19421.0,2,1
605,1009554470,0,42.32,2,96924.0,202599.0,2,0
606,1009554480,1,41.92,3,100400.0,142690.0,3,0
607,1009554490,0,43.87,1,0.0,13452.0,3,0
608,1009554500,0,28.58,4,0.0,15371.0,5,1
609,1009554510,1,29.08,4,0.0,21050.0,1,0
610,1009554520,1,41.78,1,0.0,23635.0,2,0
611,1009554530,0,33.35,1,0.0,15097.0,2,0
612,1009554540,0,27.63,1,0.0,21772.0,2,0
613,1009554550,1,41.78,1,0.0,18659.0,1,0
614,1009554560,0,63.87,4,0.0,26092.0,5,0
615,1009554570,1,48.75,2,8389.0,41371.0,2,0
616,1009554580,1,35.49,1,0.0,18197.0,2,0
617,1009554590,1,55.88,4,10412.0,45724.0,2,0
618,1009554600,1,34.83,4,13859.0,45539.0,0,1
619,1009554610,1,32.13,1,0.0,22951.0,1,1
620,1009554620,0,54.48,1,0.0,17658.0,2,0
621,1009554630,0,47.43,4,14950.0,52092.0,2,0
622,1009554640,0,72.87,4,0.0,20898.0,2,0
623,1009554650,1,50.63,1,0.0,30944.0,2,1
624,1009554660,0,50.72,4,0.0,30374.0,3,0
625,1009554670,0,54.45,1,0.0,21978.0,1,0
626,1009554680,1,41.8,4,0.0,19978.0,1,1
627,1009554690,1,80.33,4,0.0,19462.0,1,0
628,1009554700,1,43.55,4,0.0,18069.0,2,0
629,1009554710,0,51.06,1,0.0,28736.0,1,0
630,1009554720,1,47.93,1,0.0,20351.0,0,0
631,1009554730,0,20.34,1,0.0,20614.0,1,0
632,1009554740,1,67.17,1,0.0,32424.0,2,0
633,1009554750,1,61.36,3,88762.0,154649.0,5,0
634,1009554760,1,20.03,1,0.0,20687.0,1,0
635,1009554770,1,60.58,4,0.0,15631.0,2,0
636,1009554780,0,36.31,1,0.0,22393.0,2,0
637,1009554790,0,26.82,1,0.0,21073.0,2,0
638,1009554800,1,44.75,4,0.0,14477.0,1,1
639,1009554810,0,65.16,1,0.0,20138.0,1,0
640,1009554820,0,35.86,1,0.0,18860.0,2,0
641,1009554830,0,20.95,4,12169.0,33782.0,2,0
642,1009554840,0,28.11,1,0.0,13253.0,5,0
643,1009554850,0,37.92,4,0.0,16297.0,2,0
644,1009554860,1,38.21,1,0.0,16599.0,1,1
645,1009554870,1,29.28,1,0.0,37120.0,2,1
646,1009554880,1,36.31,4,8762.0,56910.0,3,0
647,1009554890,0,58.76,1,0.0,14480.0,1,1
648,1009554900,0,58.56,1,0.0,14061.0,2,0
649,1009554910,0,55.71,1,0.0,20458.0,2,0
650,1009554920,0,33.19,1,0.0,13138.0,2,0
651,1009554930,1,78.04,1,0.0,21514.0,2,0
652,1009554940,1,38.32,2,112721.0,70646.0,2,0
653,1009554950,0,24.48,1,0.0,22115.0,2,1
654,1009554960,1,88.78,4,0.0,22718.0,5,0
655,1009554970,0,68.83,1,0.0,24171.0,0,0
656,1009554980,1,68.25,3,116829.0,83806.0,4,0
657,1009554990,0,45.75,1,0.0,13096.0,3,0
658,1009555000,0,41.42,4,0.0,16463.0,4,1
659,1009555010,1,28.86,1,0.0,21169.0,5,0
660,1009555020,0,48.01,1,0.0,21608.0,0,1
661,1009555030,0,30.97,4,0.0,20807.0,3,0
662,1009555040,1,36.34,1,0.0,20931.0,3,0
663,1009555050,1,71.71,1,0.0,13861.0,0,1
664,1009555060,1,30.54,1,0.0,13874.0,2,1
665,1009555070,0,78.67,1,0.0,30384.0,4,0
666,1009555080,1,24.32,1,0.0,17862.0,1,0
667,1009555090,1,67.88,1,0.0,24385.0,1,0
668,1009555100,0,61.46,2,94958.0,190320.0,2,0
669,1009555110,0,65.1,4,0.0,17019.0,5,0
670,1009555120,0,35.78,1,0.0,17461.0,2,0
671,1009555130,0,46.62,4,11947.0,21568.0,0,1
672,1009555140,1,36.26,1,0.0,22866.0,1,1
673,1009555150,1,58.38,1,0.0,18734.0,2,0
674,1009555160,0,27.21,1,0.0,31779.0,1,1
675,1009555170,1,53.08,4,7099.0,56101.0,4,0
676,1009555180,1,26.78,3,91215.0,86023.0,0,1
677,1009555190,1,58.89,1,0.0,14076.0,2,0
678,1009555200,0,48.01,1,0.0,17395.0,2,0
679,1009555210,1,46.11,1,0.0,13072.0,3,0
680,1009555220,1,30.69,1,0.0,17458.0,4,0
681,1009555230,1,24.34,1,0.0,20683.0,2,1
682,1009555240,0,75.97,1,0.0,17946.0,5,0
683,1009555250,0,32.79,1,0.0,23081.0,2,0
684,1009555260,1,30.04,4,0.0,30234.0,5,1
685,1009555270,0,40.66,1,0.0,17554.0,3,0
686,1009555280,0,62.9,4,5218.0,46041.0,0,1
687,1009555290,0,62.53,2,82790.0,132935.0,2,0
688,1009555300,0,34.76,1,0.0,14386.0,2,0
689,1009555310,1,47.63,1,0.0,15210.0,5,0
690,1009555320,1,42.9,1,0.0,22995.0,4,0
691,1009555330,0,48.43,1,0.0,13389.0,3,0
692,1009555340,1,55.35,4,14318.0,41022.0,2,0
693,1009555350,1,50.92,1,0.0,17465.0,0,1
694,1009555360,1,36.48,1,0.0,15480.0,3,0
695,1009555370,1,59.45,4,0.0,17781.0,1,0
696,1009555380,1,77.41,1,0.0,29101.0,5,0
697,1009555390,1,63.46,1,0.0,19028.0,2,0
698,1009555400,1,49.15,4,0.0,26045.0,5,0
699,1009555410,1,57.0,1,0.0,16979.0,0,1
700,1009555420,1,39.78,1,0.0,15282.0,5,0
701,1009555430,1,62.3,1,0.0,13667.0,3,0
702,1009555440,1,50.54,1,0.0,17079.0,1,0
703,1009555450,1,20.99,4,0.0,22034.0,4,0
704,1009555460,0,49.11,4,5226.0,54012.0,2,0
705,1009555470,1,63.01,4,0.0,18488.0,5,0
706,1009555480,1,69.71,1,0.0,21908.0,5,0
707,1009555490,0,70.12,1,0.0,15294.0,2,0
708,1009555500,1,28.52,2,105736.0,172740.0,1,0
709,1009555510,0,48.2,1,0.0,21791.0,3,0
710,1009555520,1,48.93,1,0.0,16604.0,0,1
711,1009555530,1,55.87,1,0.0,20019.0,4,0
712,1009555540,1,57.23,4,0.0,16649.0,4,0
713,1009555550,0,74.26,1,0.0,17127.0,1,0
714,1009555560,0,21.03,1,0.0,36888.0,1,0
715,1009555570,0,22.16,1,0.0,17216.0,4,1
716,1009555580,0,33.04,1,0.0,19874.0,3,0
717,1009555590,0,49.48,3,95792.0,191806.0,1,0
718,1009555600,0,80.43,1,0.0,21647.0,3,0
719,1009555610,1,59.62,1,0.0,21142.0,0,0
720,1009555620,1,42.58,4,0.0,21630.0,3,0
721,1009555630,1,60.73,4,0.0,13382.0,2,0
722,1009555640,0,48.04,1,0.0,21263.0,4,0
723,1009555650,1,73.12,4,0.0,21640.0,1,0
724,1009555660,1,52.84,1,0.0,17249.0,0,0
725,1009555670,1,50.05,1,0.0,21703.0,5,0
726,1009555680,1,44.08,1,0.0,21115.0,5,0
727,1009555690,0,20.29,1,0.0,18453.0,1,1
728,1009555700,1,61.52,1,0.0,32729.0,4,0
729,1009555710,1,64.44,1,0.0,34635.0,0,0
730,1009555720,0,61.19,4,14221.0,20435.0,2,0
731,1009555730,1,49.26,3,118805.0,108630.0,2,0
732,1009555740,0,36.85,4,0.0,21971.0,4,0
733,1009555750,0,55.13,1,0.0,20093.0,3,0
734,1009555760,1,20.73,1,0.0,29177.0,5,0
735,1009555770,1,79.26,1,0.0,14149.0,1,1
736,1009555780,1,68.03,1,0.0,13145.0,4,0
737,1009555790,0,55.83,4,0.0,21729.0,2,0
738,1009555800,0,61.63,1,0.0,27007.0,5,0
739,1009555810,1,37.47,4,0.0,18198.0,3,0
740,1009555820,0,57.46,2,10251.0,36951.0,3,0
741,1009555830,1,50.89,1,0.0,17120.0,2,1
742,1009555840,1,50.75,4,0.0,18081.0,0,0
743,1009555850,0,42.27,1,0.0,20580.0,4,0
744,1009555860,1,53.01,1,0.0,13506.0,2,0
745,1009555870,1,53.2,1,0.0,20018.0,1,0
746,1009555880,1,51.65,1,0.0,16143.0,1,0
747,1009555890,1,74.41,4,0.0,24730.0,1,1
748,1009555900,1,34.68,4,8198.0,24233.0,2,0
749,1009555910,0,69.64,1,0.0,37386.0,2,0
750,1009555920,0,26.8,1,0.0,35870.0,1,1
751,1009555930,1,59.36,1,0.0,18288.0,1,0
752,1009555940,1,23.78,3,80740.0,64703.0,1,1
753,1009555950,1,37.52,1,0.0,14595.0,4,0
754,1009555960,0,52.97,1,0.0,21535.0,2,0
755,1009555970,1,64.32,1,0.0,29707.0,2,0
756,1009555980,1,55.78,1,0.0,13686.0,1,1
757,1009555990,0,28.85,4,0.0,22777.0,2,1
758,1009556000,1,53.62,1,0.0,17139.0,4,1
759,1009556010,1,41.87,1,0.0,19708.0,3,0
760,1009556020,1,51.3,1,0.0,17248.0,4,0
761,1009556030,0,41.07,4,0.0,19669.0,5,0
762,1009556040,1,47.16,1,0.0,15394.0,2,0
763,1009556050,0,47.24,4,9246.0,56065.0,2,0
764,1009556060,1,69.89,1,0.0,17131.0,3,0
765,1009556070,1,41.43,1,0.0,20235.0,5,0
766,1009556080,0,24.6,1,0.0,26981.0,0,1
767,1009556090,0,25.96,1,0.0,18532.0,1,1
768,1009556100,0,65.15,1,0.0,22896.0,2,1
769,1009556110,0,72.42,1,0.0,19974.0,3,0
770,1009556120,0,29.31,1,0.0,21465.0,2,1
771,1009556130,1,57.69,1,0.0,15733.0,2,0
772,1009556140,0,55.15,1,0.0,18380.0,1,0
773,1009556150,0,32.13,1,0.0,18390.0,4,0
774,1009556160,0,60.2,1,0.0,23334.0,5,0
775,1009556170,1,67.66,1,0.0,13949.0,3,0
776,1009556180,0,50.7,1,0.0,16384.0,1,1
777,1009556190,0,79.45,1,0.0,16126.0,5,0
778,1009556200,1,25.17,1,0.0,17000.0,0,1
779,1009556210,0,61.82,1,0.0,16527.0,2,1
780,1009556220,1,58.51,4,0.0,16981.0,4,0
781,1009556230,1,48.56,1,0.0,20642.0,2,0
782,1009556240,0,34.99,4,0.0,28888.0,2,0
783,1009556250,0,52.08,1,0.0,22257.0,4,0
784,1009556260,0,60.17,4,14355.0,30949.0,2,0
785,1009556270,0,46.39,4,0.0,22180.0,1,1
786,1009556280,1,44.48,1,0.0,33337.0,5,1
787,1009556290,0,48.49,1,0.0,21750.0,4,0
788,1009556300,0,43.79,4,0.0,16743.0,1,1
789,1009556310,0,43.94,1,0.0,20711.0,2,0
790,1009556320,0,57.74,1,0.0,35938.0,2,0
791,1009556330,0,53.78,1,0.0,14849.0,3,0
792,1009556340,0,56.79,2,5518.0,48217.0,3,1
793,1009556350,1,30.61,1,0.0,18805.0,1,0
794,1009556360,1,34.02,4,10851.0,24334.0,0,1
795,1009556370,1,44.91,4,0.0,15131.0,1,0
796,1009556380,1,63.84,1,0.0,19380.0,1,0
797,1009556390,1,49.57,1,0.0,13406.0,2,0
798,1009556400,1,56.26,1,0.0,22399.0,4,1
799,1009556410,1,41.92,1,0.0,17456.0,2,0
800,1009556420,0,57.4,1,0.0,27778.0,0,0
801,1009556430,0,70.83,1,0.0,16973.0,0,0
802,1009556440,1,46.93,4,0.0,19217.0,2,0
803,1009556450,0,34.22,4,0.0,13580.0,2,0
804,1009556460,1,20.79,1,0.0,13852.0,1,1
805,1009556470,1,26.66,1,0.0,17659.0,4,1
806,1009556480,0,36.15,3,96676.0,152107.0,5,0
807,1009556490,1,27.73,1,0.0,16689.0,2,1
808,1009556500,0,55.5,2,8169.0,44296.0,2,0
809,1009556510,0,67.37,1,0.0,16671.0,2,0
810,1009556520,1,56.32,4,12899.0,37999.0,3,0
811,1009556530,1,46.07,4,0.0,25978.0,2,1
812,1009556540,1,53.35,1,0.0,14414.0,2,0
813,1009556550,0,57.57,4,0.0,18622.0,4,0
814,1009556560,0,63.66,1,0.0,16346.0,3,1
815,1009556570,0,51.89,1,0.0,23859.0,1,0
816,1009556580,1,32.4,2,13853.0,52711.0,3,0
817,1009556590,0,53.91,4,10992.0,39979.0,1,1
818,1009556600,0,38.81,3,82265.0,73216.0,3,1
819,1009556610,0,29.53,2,99044.0,201652.0,2,1
820,1009556620,1,37.41,1,0.0,18149.0,0,1
821,1009556630,1,32.82,1,0.0,21479.0,4,0
822,1009556640,0,38.16,1,0.0,14277.0,1,0
823,1009556650,0,72.12,1,0.0,16269.0,1,0
824,1009556660,0,27.83,2,12074.0,29240.0,1,1
825,1009556670,1,62.98,4,0.0,21438.0,3,0
826,1009556680,1,59.86,1,0.0,19211.0,5,0
827,1009556690,0,24.83,4,0.0,19854.0,5,1
828,1009556700,0,28.9,1,0.0,18544.0,4,0
829,1009556710,1,58.19,1,0.0,19507.0,1,0
830,1009556720,0,63.67,1,0.0,22207.0,1,1
831,1009556730,1,48.4,1,0.0,37313.0,0,1
832,1009556740,1,29.35,1,0.0,13392.0,2,1
833,1009556750,1,53.62,1,0.0,15205.0,2,0
834,1009556760,1,59.28,1,0.0,17271.0,4,0
835,1009556770,0,71.17,1,0.0,14661.0,2,0
836,1009556780,0,55.31,1,0.0,22156.0,1,1
837,1009556790,1,37.52,4,5951.0,25270.0,1,1
838,1009556800,0,34.56,3,70479.0,88847.0,1,0
839,1009556810,0,70.96,3,107012.0,126752.0,5,0
840,1009556820,0,22.26,3,118655.0,113950.0,1,1
841,1009556830,0,50.39,1,0.0,20095.0,2,0
842,1009556840,0,27.55,1,0.0,18462.0,0,1
843,1009556850,0,52.97,3,88828.0,166633.0,3,0
844,1009556860,0,68.31,1,0.0,17520.0,3,0
845,1009556870,1,57.41,1,0.0,22926.0,4,0
846,1009556880,0,60.29,1,0.0,17205.0,2,1
847,1009556890,1,74.57,3,107641.0,62918.0,1,1
848,1009556900,0,34.75,1,0.0,24208.0,2,0
849,1009556910,1,55.01,4,0.0,13135.0,1,0
850,1009556920,1,38.47,1,0.0,17961.0,0,0
851,1009556930,1,55.95,1,0.0,20480.0,3,0
852,1009556940,1,35.41,1,0.0,20179.0,5,0
853,1009556950,0,73.24,4,0.0,17181.0,2,1
854,1009556960,1,61.65,4,0.0,19497.0,2,0
855,1009556970,1,37.24,4,0.0,22823.0,5,0
856,1009556980,0,47.74,1,0.0,20717.0,0,1
857,1009556990,0,73.2,1,0.0,15316.0,0,1
858,1009557000,1,65.96,1,0.0,17017.0,3,0
859,1009557010,0,45.98,2,98181.0,80166.0,2,0
860,1009557020,0,65.13,4,13004.0,32239.0,4,0
861,1009557030,1,58.64,1,0.0,15381.0,1,0
862,1009557040,0,44.24,3,80576.0,76654.0,2,0
863,1009557050,0,30.57,4,7154.0,27478.0,2,1
864,1009557060,1,42.02,2,8971.0,27478.0,1,0
865,1009557070,1,21.58,4,0.0,24262.0,3,0
866,1009557080,1,35.86,1,0.0,17607.0,2,1
867,1009557090,1,37.49,1,0.0,31576.0,3,0
868,1009557100,0,24.78,2,11332.0,49539.0,1,1
869,1009557110,1,52.48,4,0.0,32607.0,2,0
870,1009557120,1,61.58,1,0.0,15764.0,1,0
871,1009557130,0,36.17,4,0.0,18634.0,2,0
872,1009557140,1,39.51,1,0.0,14359.0,2,0
873,1009557150,0,51.71,4,0.0,15454.0,5,0
874,1009557160,0,62.38,4,11642.0,36803.0,1,0
875,1009557170,0,31.51,4,0.0,15271.0,1,1
876,1009557180,0,44.55,1,0.0,16075.0,2,0
877,1009557190,1,66.41,4,0.0,13342.0,5,0
878,1009557200,0,69.51,1,0.0,15904.0,2,0
879,1009557210,0,64.88,1,0.0,14168.0,4,0
880,1009557220,1,33.53,1,0.0,20905.0,5,0
881,1009557230,1,38.1,1,0.0,30247.0,2,0
882,1009557240,0,23.95,1,0.0,15677.0,2,0
883,1009557250,1,56.93,4,12828.0,22886.0,1,0
884,1009557260,1,55.94,1,0.0,16354.0,1,0
885,1009557270,0,35.76,1,0.0,17210.0,2,0
886,1009557280,0,54.53,4,0.0,28256.0,3,1
887,1009557290,0,25.34,1,0.0,15572.0,3,0
888,1009557300,0,85.33,4,0.0,19213.0,2,0
889,1009557310,1,68.94,4,0.0,19555.0,4,1
890,1009557320,0,36.43,4,0.0,19152.0,1,0
891,1009557330,1,20.88,1,0.0,16957.0,2,1
892,1009557340,1,24.05,4,0.0,16037.0,5,0
893,1009557350,0,29.55,4,0.0,13071.0,4,1
894,1009557360,0,45.25,2,12731.0,52932.0,4,0
895,1009557370,1,38.0,4,0.0,22297.0,1,1
896,1009557380,1,37.83,1,0.0,16317.0,2,0
897,1009557390,1,57.52,4,0.0,14330.0,3,0
898,1009557400,0,34.44,3,115868.0,208681.0,2,0
899,1009557410,1,54.28,1,0.0,23674.0,1,0
900,1009557420,0,82.42,1,0.0,22877.0,1,0
901,1009557430,1,71.31,1,0.0,33591.0,0,0
902,1009557440,1,83.25,4,0.0,34324.0,2,0
903,1009557450,1,38.78,1,0.0,33416.0,1,0
904,1009557460,0,70.63,1,0.0,21451.0,2,0
905,1009557470,1,77.83,2,13724.0,29754.0,3,0
906,1009557480,1,63.9,1,0.0,17463.0,2,1
907,1009557490,0,24.89,2,11333.0,56729.0,2,1
908,1009557500,0,59.79,4,0.0,33976.0,4,0
909,1009557510,1,30.41,1,0.0,20250.0,3,0
910,1009557520,1,61.36,2,87302.0,60773.0,5,0
911,1009557530,1,22.4,1,0.0,16228.0,0,1
912,1009557540,1,61.99,3,95893.0,130688.0,1,0
913,1009557550,1,54.64,1,0.0,26814.0,0,0
914,1009557560,0,44.35,1,0.0,19226.0,4,0
915,1009557570,1,53.37,1,0.0,16964.0,1,0
916,1009557580,0,27.46,1,0.0,24259.0,4,0
917,1009557590,0,26.67,4,0.0,22104.0,2,0
918,1009557600,1,27.69,4,0.0,15417.0,2,0
919,1009557610,0,68.12,1,0.0,15648.0,2,0
920,1009557620,0,44.97,1,0.0,21127.0,0,0
921,1009557630,1,39.04,1,0.0,16920.0,2,0
922,1009557640,1,79.72,1,0.0,13638.0,5,0
923,1009557650,0,57.47,4,0.0,13610.0,2,0
924,1009557660,0,85.32,4,0.0,31165.0,1,0
925,1009557670,1,46.79,4,0.0,28206.0,5,0
926,1009557680,1,47.93,1,0.0,27061.0,3,0
927,1009557690,0,39.01,1,0.0,13208.0,4,0
928,1009557700,0,50.65,4,0.0,15118.0,0,0
929,1009557710,1,29.61,1,0.0,14737.0,2,0
930,1009557720,1,23.89,1,0.0,16886.0,2,0
931,1009557730,0,51.83,2,10736.0,63867.0,1,1
932,1009557740,0,61.12,4,0.0,21272.0,1,0
933,1009557750,0,39.34,4,0.0,20524.0,2,0
934,1009557760,0,30.07,1,0.0,20929.0,5,0
935,1009557770,0,39.08,2,91093.0,175670.0,3,0
936,1009557780,0,66.53,1,0.0,21116.0,1,1
937,1009557790,1,59.15,4,0.0,22497.0,2,0
938,1009557800,0,38.73,4,0.0,32211.0,1,0
939,1009557810,0,55.92,4,5032.0,66275.0,1,0
940,1009557820,0,30.54,1,0.0,17036.0,2,0
941,1009557830,1,59.38,1,0.0,22552.0,1,0
942,1009557840,1,47.57,4,0.0,18344.0,2,0
943,1009557850,1,29.54,1,0.0,15440.0,4,0
944,1009557860,0,41.32,4,0.0,14431.0,3,0
945,1009557870,0,31.49,3,83195.0,79750.0,1,1
946,1009557880,1,72.02,1,0.0,21228.0,0,0
947,1009557890,1,58.62,4,11404.0,34627.0,2,0
948,1009557900,1,62.21,3,105449.0,104321.0,2,0
949,1009557910,0,48.97,3,115627.0,204861.0,1,0
950,1009557920,1,31.6,4,0.0,19719.0,1,0
951,1009557930,0,35.96,1,0.0,16978.0,1,0
952,1009557940,1,61.76,1,0.0,18168.0,3,0
953,1009557950,0,69.17,1,0.0,17828.0,2,0
954,1009557960,0,51.77,3,72014.0,62702.0,2,0
955,1009557970,0,34.03,1,0.0,19741.0,0,1
956,1009557980,1,34.14,1,0.0,16824.0,0,1
957,1009557990,1,51.67,3,99919.0,214301.0,0,1
958,1009558000,0,41.55,1,0.0,19840.0,0,1
959,1009558010,0,88.05,1,0.0,25750.0,5,0
960,1009558020,1,37.16,4,0.0,15149.0,2,0
961,1009558030,0,68.56,1,0.0,31656.0,2,1
962,1009558040,0,36.12,1,0.0,17242.0,1,0
963,1009558050,1,43.8,4,0.0,24689.0,1,1
964,1009558060,0,47.56,1,0.0,21869.0,4,0
965,1009558070,1,30.91,4,0.0,18309.0,3,1
966,1009558080,0,33.75,4,0.0,19367.0,2,0
967,1009558090,0,73.19,2,75204.0,129384.0,1,0
968,1009558100,1,32.84,1,0.0,19509.0,1,1
969,1009558110,0,68.3,4,0.0,15858.0,5,0
970,1009558120,0,44.46,1,0.0,15097.0,5,0
971,1009558130,1,39.4,4,0.0,13790.0,1,1
972,1009558140,0,63.67,1,0.0,16314.0,3,0
973,1009558150,0,56.0,4,0.0,21111.0,4,0
974,1009558160,0,52.96,1,0.0,13801.0,2,0
975,1009558170,0,28.56,4,0.0,16541.0,2,0
976,1009558180,0,70.21,4,13509.0,44346.0,2,0
977,1009558190,1,39.52,1,0.0,13388.0,1,1
978,1009558200,0,40.43,1,0.0,18514.0,2,0
979,1009558210,1,48.28,1,0.0,18012.0,1,0
980,1009558220,1,35.67,1,0.0,24636.0,4,0
981,1009558230,0,53.99,4,12457.0,28588.0,2,0
982,1009558240,1,43.55,1,0.0,20382.0,2,0
983,1009558250,0,41.76,1,0.0,18129.0,1,0
